Entity,CodeYear,Population (historical estimates),ROUND GDP,GDP/POPULATION,EDU Exp. Per Person Absolute
Afghanistan,AFG2006,25442946,6971758282,274,13
Afghanistan,AFG2007,25903306,9747886187,376,16
Afghanistan,AFG2008,26427204,10109297048,383,17
Afghanistan,AFG2009,27385310,12416152732,453,22
Afghanistan,AFG2010,28189672,15856668556,562,20
Afghanistan,AFG2011,29249156,17805098206,609,21
Afghanistan,AFG2012,30466484,19907329778,653,17
Afghanistan,AFG2013,31541216,20146416758,639,22
Afghanistan,AFG2014,32716214,20497128556,627,23
Afghanistan,AFG2015,33753500,19134221645,567,18
Afghanistan,AFG2016,34636212,18116572395,523,24
Afghanistan,AFG2017,35643420,18753456498,526,23
Albania,ALB2005,3032636,8052077248,2655,87
Albania,ALB2006,3003391,8896075005,2962,95
Albania,ALB2007,2976089,10677324853,3588,118
Albania,ALB2008,2951690,12881352894,4364,153
Albania,ALB2010,2913402,11926926616,4094,140
Albania,ALB2011,2900660,12890760315,4444,144
Albania,ALB2012,2892191,12319834195,4260,141
Albania,ALB2013,2887019,12776224497,4425,157
Albania,ALB2014,2884100,13228147516,4587,148
Albania,ALB2015,2882482,11386853113,3950,136
Albania,ALB2016,2881064,11861199831,4117,163
Albania,ALB2017,2879361,13019726212,4522,163
Albania,ALB2018,2877019,15156424015,5268,166
Albania,ALB2019,2873883,15401826127,5359,210
Albania,ALB2020,2866850,15162734205,5289,177
Albania,ALB2021,2854710,17930565119,6281,190
Algeria,DZA2008,34569592,180383848331,5218,226
Algeria,DZA2012,37260568,227143746076,6096,466
Algeria,DZA2013,38000628,229701430292,6045,441
Algeria,DZA2014,38760168,238942664193,6165,451
Algeria,DZA2015,39543148,187493855609,4742,378
Algeria,DZA2016,40339328,180763839522,4481,329
Algeria,DZA2017,41136548,189880896903,4616,296
Algeria,DZA2018,41927008,194554483656,4640,293
Algeria,DZA2019,42705372,193459662091,4530,273
Algeria,DZA2020,43451668,164873415325,3794,267
Algeria,DZA2021,44177964,186265418571,4216,266
Andorra,AND2006,80241,3459337986,43112,968
Andorra,AND2007,78187,3957625367,50617,1065
Andorra,AND2008,76073,4102319399,53926,1550
Andorra,AND2009,73879,3688976341,49933,1569
Andorra,AND2010,71542,3449925739,48222,1435
Andorra,AND2011,70587,3629133574,51414,1536
Andorra,AND2012,71035,3188652765,44888,1152
Andorra,AND2013,71385,3193512950,44736,1121
Andorra,AND2014,71644,3271685597,45666,1404
Andorra,AND2015,71766,2789881259,38875,1275
Andorra,AND2016,72563,2896610480,39919,1292
Andorra,AND2017,73853,3000162081,40623,1307
Andorra,AND2018,75034,3218419897,42893,1393
Andorra,AND2019,76361,3155149348,41319,1302
Andorra,AND2020,77723,2891001149,37196,1062
Andorra,AND2021,79057,3324683012,42054,1087
Angola,AGO2000,16394067,9129594970,557,15
Angola,AGO2005,19450962,36970900884,1901,40
Angola,AGO2006,20162338,52381025141,2598,59
Angola,AGO2009,22507674,70307196182,3124,91
Angola,AGO2010,23364196,83799474070,3587,123
Angola,AGO2011,24259120,111789747671,4608,149
Angola,AGO2012,25188298,128052915766,5084,157
Angola,AGO2013,26147012,132339109040,5061,196
Angola,AGO2014,27128340,135966802587,5012,147
Angola,AGO2015,28127724,90496420507,3217,100
Angola,AGO2016,29154742,52761617226,1810,50
Angola,AGO2017,30208634,73690154991,2439,60
Angola,AGO2018,31273538,79450688259,2541,52
Angola,AGO2019,32353592,70897962732,2191,45
Angola,AGO2020,33428490,48501561204,1451,40
Angola,AGO2021,34503776,66505129988,1927,44
Antigua and Barbuda,ATG2002,77216,897988889,11630,395
Antigua and Barbuda,ATG2009,84546,1386444444,16399,411
Antigua and Barbuda,ATG2012,87688,1327107407,15134,357
Antigua and Barbuda,ATG2013,88512,1325425926,14975,396
Antigua and Barbuda,ATG2014,89252,1378829630,15449,393
Antigua and Barbuda,ATG2015,89958,1437755556,15983,424
Antigua and Barbuda,ATG2016,90575,1489692593,16447,478
Antigua and Barbuda,ATG2017,91133,1531151852,16801,482
Antigua and Barbuda,ATG2018,91644,1661529630,18130,503
Antigua and Barbuda,ATG2019,92127,1725351852,18728,647
Antigua and Barbuda,ATG2020,92672,1410796296,15224,456
Antigua and Barbuda,ATG2021,93229,1601366667,17177,442
Argentina,ARG2000,37070772,284203750000,7667,351
Argentina,ARG2001,37480492,268696750000,7169,347
Argentina,ARG2002,37885024,97724004252,2579,104
Argentina,ARG2003,38278164,127586973492,3333,118
Argentina,ARG2004,38668796,164657930453,4258,148
Argentina,ARG2005,39070504,198737095012,5087,196
Argentina,ARG2006,39476856,232557260817,5891,243
Argentina,ARG2007,39876116,287530508431,7211,322
Argentina,ARG2008,40273768,361558037110,8978,435
Argentina,ARG2009,40684344,332976484578,8184,453
Argentina,ARG2010,41100124,423627422092,10307,517
Argentina,ARG2011,41520736,530158122010,12769,676
Argentina,ARG2012,41952364,545982375701,13014,696
Argentina,ARG2013,42388268,552025140252,13023,708
Argentina,ARG2014,42824064,526319673732,12290,659
Argentina,ARG2015,43257064,594749285413,13749,794
Argentina,ARG2016,43668236,557532320663,12767,708
Argentina,ARG2017,44054616,643628393281,14610,797
Argentina,ARG2018,44413592,524819892360,11817,576
Argentina,ARG2019,44745516,447754683615,10007,478
Argentina,ARG2020,45036032,385740508437,8565,452
Argentina,ARG2021,45276788,487902572164,10776,501
Armenia,ARM2013,2901386,11121464437,3833,102
Armenia,ARM2017,2851929,11527458709,4042,109
Armenia,ARM2018,2836563,12457940695,4392,99
Armenia,ARM2019,2820604,13619290539,4829,124
Armenia,ARM2020,2805610,12641698583,4506,122
Armenia,ARM2021,2790971,13878908629,4973,138
Australia,AUS2000,19017968,416167815093,21883,1069
Australia,AUS2005,20171732,695692898677,34489,1689
Australia,AUS2006,20467032,748417562770,36567,1733
Australia,AUS2007,20830832,855007458585,41045,1910
Australia,AUS2008,21247876,1056112427190,49704,2302
Australia,AUS2009,21660898,928762122698,42877,2179
Australia,AUS2010,22019166,1148890200292,52177,2890
Australia,AUS2011,22357032,1398701323030,62562,3171
Australia,AUS2012,22729272,1547649835733,68091,3314
Australia,AUS2013,23111788,1577301840200,68247,3569
Australia,AUS2014,23469578,1468597690006,62575,3232
Australia,AUS2015,23820240,1351768945139,56749,3016
Australia,AUS2016,24195706,1207580901579,49909,2639
Australia,AUS2017,24590336,1326882104817,53959,2773
Australia,AUS2018,24979228,1429733668186,57237,2933
Australia,AUS2019,25357168,1394671325961,55001,2824
Australia,AUS2020,25670052,1330381544909,51826,2907
Australia,AUS2021,25921094,1559033756285,60145,3446
Austria,AUT2000,8010425,197289625480,24629,1376
Austria,AUT2001,8039633,197508773215,24567,1370
Austria,AUT2002,8078994,214394866675,26537,1465
Austria,AUT2003,8120105,262273631180,32299,1732
Austria,AUT2004,8171215,301457562039,36893,1956
Austria,AUT2005,8227034,316092273276,38421,2017
Austria,AUT2006,8267771,336280064332,40674,2126
Austria,AUT2007,8294720,389185571506,46920,2415
Austria,AUT2008,8321134,432051935643,51922,2733
Austria,AUT2009,8342939,401758735822,48156,2759
Austria,AUT2010,8362829,392275107259,46907,2674
Austria,AUT2011,8391201,431685217368,51445,2877
Austria,AUT2012,8429641,409401816051,48567,2662
Austria,AUT2013,8479542,430190979706,50733,2814
Austria,AUT2014,8546066,442584815286,51788,2821
Austria,AUT2015,8642422,381971148531,44197,2412
Austria,AUT2016,8736491,395837353031,45309,2483
Austria,AUT2017,8797497,417261151845,47430,2548
Austria,AUT2018,8840518,454991174096,51467,2690
Austria,AUT2019,8879939,444596155845,50067,2612
Austria,AUT2020,8907780,435049316956,48839,2720
Austria,AUT2021,8922086,479295362747,53720,2665
Azerbaijan,AZE2008,8999697,48851293785,5428,132
Azerbaijan,AZE2009,9119630,44292427185,4857,157
Azerbaijan,AZE2010,9237203,52909294792,5728,159
Azerbaijan,AZE2011,9359018,65952796428,7047,172
Azerbaijan,AZE2012,9485577,69679944504,7346,152
Azerbaijan,AZE2013,9614478,74160560124,7713,188
Azerbaijan,AZE2014,9741879,75239785452,7723,203
Azerbaijan,AZE2015,9863485,53076235355,5381,159
Azerbaijan,AZE2016,9976254,37866996883,3796,110
Azerbaijan,AZE2017,10071569,40866627352,4058,100
Azerbaijan,AZE2018,10152524,47112470052,4640,114
Azerbaijan,AZE2019,10232761,48174235294,4708,150
Azerbaijan,AZE2020,10284952,42693000000,4151,180
Azerbaijan,AZE2021,10312992,54825411765,5316,197
Bahrain,BHR2006,970986,18504760638,19058,548
Bahrain,BHR2007,1040545,21730000000,20883,538
Bahrain,BHR2008,1110352,25710904255,23156,578
Bahrain,BHR2012,1224948,30749308511,25103,664
Bahrain,BHR2013,1261683,32539468085,25791,639
Bahrain,BHR2014,1311142,33387712766,25465,628
Bahrain,BHR2015,1362157,31125851064,22850,611
Bahrain,BHR2016,1409668,32250132979,22878,745
Bahrain,BHR2017,1456844,35423643617,24315,565
Bahrain,BHR2018,1487346,37802005319,25416,714
Bahrain,BHR2019,1494195,38653318085,25869,617
Bahrain,BHR2020,1477478,34621807713,23433,598
Bahrain,BHR2021,1463266,39288670213,26850,596
Bangladesh,BGD2000,129193336,53369787319,413,9
Bangladesh,BGD2001,131670488,53991289844,410,9
Bangladesh,BGD2002,134139824,54724081491,408,8
Bangladesh,BGD2003,136503216,60158929188,441,9
Bangladesh,BGD2004,138789728,65108544250,469,9
Bangladesh,BGD2006,142628832,71795735672,503,11
Bangladesh,BGD2007,144135936,79611644984,552,12
Bangladesh,BGD2008,145421328,91636997445,630,13
Bangladesh,BGD2009,146706816,102475158463,699,14
Bangladesh,BGD2011,150211008,128607482927,856,18
Bangladesh,BGD2012,152090656,133310747048,877,18
Bangladesh,BGD2013,154030144,149998957327,974,19
Bangladesh,BGD2014,155961312,172886611131,1109,23
Bangladesh,BGD2015,157830000,195146607942,1236,23
Bangladesh,BGD2016,159784576,265224514653,1660,37
Bangladesh,BGD2017,161793968,293732447017,1815,34
Bangladesh,BGD2018,163683952,321362751138,1963,33
Bangladesh,BGD2019,165516224,351231655151,2122,36
Bangladesh,BGD2020,167420944,373979442653,2234,39
Bangladesh,BGD2021,169356240,416271647002,2458,45
Barbados,BRB2000,264663,3059500000,11560,545
Barbados,BRB2001,265384,3054500000,11510,697
Barbados,BRB2002,266467,3106500000,11658,686
Barbados,BRB2003,267509,3209500000,11998,749
Barbados,BRB2004,268514,3444500000,12828,773
Barbados,BRB2005,269489,3819500000,14173,804
Barbados,BRB2007,271460,4675767950,17225,899
Barbados,BRB2008,272647,4790410400,17570,865
Barbados,BRB2009,273801,4466809600,16314,835
Barbados,BRB2010,274717,4534772750,16507,999
Barbados,BRB2012,276207,4622687600,16736,881
Barbados,BRB2013,276873,4693452700,16952,873
Barbados,BRB2014,277501,4711838650,16980,1043
Barbados,BRB2015,278095,4738650450,17040,882
Barbados,BRB2016,278660,4848210350,17398,817
Barbados,BRB2017,279199,5000457800,17910,782
Barbados,BRB2018,279702,5128345200,18335,941
Barbados,BRB2019,280193,5367139250,19155,788
Barbados,BRB2020,280704,4779756550,17028,716
Barbados,BRB2021,281204,4945276000,17586,875
Belarus,BLR2004,9999713,23141566293,2314,132
Belarus,BLR2005,9935166,30210091837,3041,179
Belarus,BLR2006,9874700,36961894281,3743,227
Belarus,BLR2007,9825990,45275711996,4608,237
Belarus,BLR2008,9787829,60752106347,6207,355
Belarus,BLR2009,9757710,50873167326,5214,228
Belarus,BLR2010,9731426,57231904543,5881,307
Belarus,BLR2011,9706983,61762382328,6363,298
Belarus,BLR2012,9693754,65685890439,6776,336
Belarus,BLR2013,9691143,75527558966,7793,390
Belarus,BLR2014,9693741,78812805039,8130,392
Belarus,BLR2015,9700609,56454889147,5820,279
Belarus,BLR2016,9708111,47723545321,4916,243
Belarus,BLR2017,9707874,54725302250,5637,270
Belarus,BLR2018,9695573,60031173808,6192,333
Belarus,BLR2019,9673971,64410122847,6658,332
Belarus,BLR2020,9633745,61371755326,6370,310
Belgium,BEL2005,10516979,385714762230,36675,2126
Belgium,BEL2006,10582970,408259840869,38577,2171
Belgium,BEL2007,10653698,470922156309,44203,2440
Belgium,BEL2008,10726720,517328087920,48228,3054
Belgium,BEL2009,10801357,483254171098,44740,2889
Belgium,BEL2010,10877948,481420882905,44257,2851
Belgium,BEL2011,10955742,523330354138,47768,3072
Belgium,BEL2012,11031140,496152879925,44977,2816
Belgium,BEL2013,11103260,521791015247,46994,3116
Belgium,BEL2014,11176727,535390200131,47902,3157
Belgium,BEL2015,11248306,462335574841,41103,2652
Belgium,BEL2016,11316837,476062757357,42067,2718
Belgium,BEL2017,11384491,502764720556,44162,2838
Belgium,BEL2018,11448598,543299066999,47456,3028
Belgium,BEL2019,11510569,535865804350,46554,2949
Belgium,BEL2020,11561716,526021513474,45497,3099
Belgium,BEL2021,11611416,600904461226,51751,3214
Belize,BLZ2000,240420,1134756761,4720,178
Belize,BLZ2001,248109,1168127974,4708,203
Belize,BLZ2003,264006,1303381861,4937,194
Belize,BLZ2004,272141,1394273991,5123,207
Belize,BLZ2008,305687,1731921564,5666,245
Belize,BLZ2009,314178,1681473348,5352,258
Belize,BLZ2010,322115,1739070295,5399,284
Belize,BLZ2011,329546,1818831938,5519,305
Belize,BLZ2012,337067,1899503250,5635,308
Belize,BLZ2013,344695,2021757434,5865,302
Belize,BLZ2014,352343,2125125606,6031,310
Belize,BLZ2015,359884,2194709309,6098,327
Belize,BLZ2016,367327,2240593543,6100,347
Belize,BLZ2017,374702,2266664817,6049,357
Belize,BLZ2018,382076,2292787336,6001,365
Belize,BLZ2019,389103,2386792476,6134,362
Belize,BLZ2020,394931,2047727810,5185,267
Belize,BLZ2021,400037,2424575179,6061,355
Benin,BEN2000,6998022,3519991440,503,11
Benin,BEN2001,7212043,3666222635,508,12
Benin,BEN2002,7431787,4194342686,564,12
Benin,BEN2003,7659211,5349258094,698,16
Benin,BEN2004,7894558,6190270380,784,20
Benin,BEN2005,8149420,6567654954,806,21
Benin,BEN2006,8402635,7034111315,837,21
Benin,BEN2007,8647761,8169048383,945,22
Benin,BEN2008,8906472,9787734526,1099,31
Benin,BEN2009,9172514,9738626517,1062,33
Benin,BEN2010,9445716,9535345016,1009,37
Benin,BEN2011,9726385,10693321364,1099,48
Benin,BEN2012,10014087,11141358116,1113,40
Benin,BEN2013,10308730,12517845124,1214,40
Benin,BEN2014,10614845,13284527847,1252,40
Benin,BEN2015,10932791,11388160997,1042,33
Benin,BEN2016,11260091,11821065853,1050,30
Benin,BEN2017,11596786,12701655837,1095,39
Benin,BEN2018,11940688,14262408090,1194,35
Benin,BEN2019,12290443,14390708751,1171,35
Benin,BEN2021,12996901,17687623530,1361,43
Bermuda,BMU2003,62490,4186525000,66995,1116
Bermuda,BMU2004,62759,4484703000,71459,1269
Bermuda,BMU2005,62980,4868136000,77297,1537
Bermuda,BMU2009,63375,6656000000,105026,2404
Bermuda,BMU2010,63466,6634526000,104537,2411
Bermuda,BMU2014,63375,6413988000,101207,1555
Bermuda,BMU2015,63165,6654541000,105352,1582
Bermuda,BMU2016,63090,6899911000,109366,2094
Bermuda,BMU2017,63295,7142316000,112842,1495
Bermuda,BMU2018,63591,7225977000,113632,2200
Bermuda,BMU2019,63833,7423465000,116295,2241
Bermuda,BMU2020,64051,6887147000,107526,2032
Bermuda,BMU2021,64213,7286607000,113476,2139
Bhutan,BTN2000,587210,460733418,785,45
Bhutan,BTN2001,603243,496110226,822,49
Bhutan,BTN2004,649995,735348490,1131,75
Bhutan,BTN2005,663332,860391000,1297,95
Bhutan,BTN2008,689741,1317517835,1910,94
Bhutan,BTN2009,697682,1331343798,1908,90
Bhutan,BTN2010,705523,1673464261,2372,98
Bhutan,BTN2011,713338,1938441289,2717,129
Bhutan,BTN2013,728898,1913162477,2625,150
Bhutan,BTN2014,736362,2057330873,2794,169
Bhutan,BTN2015,743284,2154921011,2899,181
Bhutan,BTN2016,749764,2322730512,3098,196
Bhutan,BTN2017,756130,2591358115,3427,230
Bhutan,BTN2018,762104,2583335723,3390,206
Bhutan,BTN2019,767467,2735683409,3565,170
Bhutan,BTN2020,772512,2457604042,3181,190
Bhutan,BTN2021,777500,2768802803,3561,248
Bolivia,BOL2006,9542663,11451844902,1200,77
Bolivia,BOL2007,9711155,13120108008,1351,91
Bolivia,BOL2008,9880593,16674276286,1688,113
Bolivia,BOL2009,10051322,17339992194,1725,131
Bolivia,BOL2010,10223277,19649723722,1922,134
Bolivia,BOL2011,10396249,23963164697,2305,149
Bolivia,BOL2012,10569697,27084497482,2562,170
Bolivia,BOL2013,10743352,30659338886,2854,194
Bolivia,BOL2014,10916991,32996188017,3022,226
Bolivia,BOL2015,11090090,33000198249,2976,242
Bolivia,BOL2016,11263016,33941126194,3014,246
Bolivia,BOL2017,11435535,37508642171,3280,266
Bolivia,BOL2018,11606906,40287647931,3471,278
Bolivia,BOL2019,11777318,40895322851,3472,281
Bolivia,BOL2020,11936169,36629843806,3069,259
Botswana,BWA2005,1892819,9918907108,5240,560
Botswana,BWA2007,1966980,10567270656,5372,486
Botswana,BWA2009,2048997,10118459242,4938,485
Botswana,BWA2012,2175429,13907464500,6393,592
Botswana,BWA2013,2217285,14271738933,6437,516
Botswana,BWA2014,2260383,15470088501,6844,563
Botswana,BWA2015,2305177,13530748845,5870,493
Botswana,BWA2016,2352419,15082637184,6412,560
Botswana,BWA2017,2401848,16105155857,6705,524
Botswana,BWA2018,2451411,17031943186,6948,549
Botswana,BWA2019,2499705,16725908149,6691,562
Botswana,BWA2020,2546404,14960291106,5875,473
Brazil,BRA2000,175873712,655448231984,3727,147
Brazil,BRA2001,178211888,559983634799,3142,121
Brazil,BRA2002,180476688,509795273807,2825,106
Brazil,BRA2004,184722048,669289424806,3623,144
Brazil,BRA2005,186797344,891633839853,4773,214
Brazil,BRA2006,188820688,1107626541711,5866,286
Brazil,BRA2007,190779456,1397114486471,7323,364
Brazil,BRA2008,192672320,1695855083552,8802,464
Brazil,BRA2009,194517552,1666996438681,8570,468
Brazil,BRA2010,196353504,2208837745214,11249,635
Brazil,BRA2011,198185296,2616156223977,13201,757
Brazil,BRA2012,199977712,2465227803012,12328,722
Brazil,BRA2013,201721776,2472819535743,12259,716
Brazil,BRA2014,203459648,2456043727199,12071,718
Brazil,BRA2015,205188208,1802212206905,8783,548
Brazil,BRA2016,206859584,1795693482653,8681,548
Brazil,BRA2017,208504960,2063514977334,9897,626
Brazil,BRA2018,210166592,1916933898038,9121,555
Brazil,BRA2019,211782880,1873288205186,8845,527
Brazil,BRA2020,213196304,1476107231194,6924,400
Bulgaria,BGR2001,8034863,14183446026,1765,60
Bulgaria,BGR2002,7974804,16403043850,2057,70
Bulgaria,BGR2003,7917745,21144957990,2671,107
Bulgaria,BGR2004,7865314,26157743369,3326,77
Bulgaria,BGR2005,7815221,29868657858,3822,157
Bulgaria,BGR2006,7766040,34380536496,4427,173
Bulgaria,BGR2007,7719035,44432811756,5756,212
Bulgaria,BGR2008,7674912,54480684188,7099,299
Bulgaria,BGR2009,7634737,52023801230,6814,291
Bulgaria,BGR2010,7592271,50760929303,6686,258
Bulgaria,BGR2011,7543128,57737040780,7654,271
Bulgaria,BGR2012,7488347,54288135059,7250,252
Bulgaria,BGR2013,7431169,55852123990,7516,305
Bulgaria,BGR2014,7372142,57157782910,7753,316
Bulgaria,BGR2015,7309255,50811995689,6952,272
Bulgaria,BGR2016,7245982,53964253212,7447,253
Bulgaria,BGR2017,7182430,59309748166,8258,337
Bulgaria,BGR2018,7117424,66370132238,9325,377
Bulgaria,BGR2019,7052536,68881010246,9767,410
Bulgaria,BGR2020,6979181,70368758395,10083,454
Bulgaria,BGR2021,6885864,84041493016,12205,524
Burkina Faso,BFA2005,13876134,6146353173,443,17
Burkina Faso,BFA2006,14316247,6547419820,457,18
Burkina Faso,BFA2007,14757072,7625722837,517,21
Burkina Faso,BFA2010,16116851,10109619741,627,22
Burkina Faso,BFA2011,16602652,12080295978,728,29
Burkina Faso,BFA2012,17113736,12561015157,734,26
Burkina Faso,BFA2013,17636414,13444300486,762,31
Burkina Faso,BFA2014,18169844,13943016077,767,31
Burkina Faso,BFA2015,18718022,11832159316,632,23
Burkina Faso,BFA2017,19835860,14106955615,711,40
Burkina Faso,BFA2018,20392730,15890066221,779,43
Burkina Faso,BFA2019,20951638,16032813502,765,41
Burkina Faso,BFA2020,21522632,17725010531,824,42
Burkina Faso,BFA2021,22100690,19643166854,889,46
Burundi,BDI2000,6307665,870486066,138,4
Burundi,BDI2001,6465731,876794723,136,4
Burundi,BDI2002,6648951,825394519,124,4
Burundi,BDI2004,7120502,915257323,129,5
Burundi,BDI2005,7388869,1117113080,151,5
Burundi,BDI2008,8278112,1611835857,195,10
Burundi,BDI2009,8709371,1781455140,205,13
Burundi,BDI2010,9126612,2032135192,223,15
Burundi,BDI2011,9455737,2235820809,236,15
Burundi,BDI2012,9795479,2333341334,238,15
Burundi,BDI2013,10149583,2451606632,242,14
Burundi,BDI2014,10494920,2705783330,258,17
Burundi,BDI2015,10727153,3104003546,289,18
Burundi,BDI2016,10903329,2644487777,243,11
Burundi,BDI2017,11155592,2723586963,244,12
Burundi,BDI2018,11493476,2667182200,232,12
Burundi,BDI2019,11874838,2576518880,217,12
Burundi,BDI2020,12220229,2649680261,217,12
Burundi,BDI2021,12551215,2775798697,221,11
Cambodia,KHM2000,12118844,3654031716,302,5
Cambodia,KHM2001,12338198,3984000517,323,6
Cambodia,KHM2002,12561783,4284028483,341,6
Cambodia,KHM2004,13016377,5337833248,410,7
Cambodia,KHM2007,13714798,8639235913,630,10
Cambodia,KHM2009,14155742,10401851768,735,12
Cambodia,KHM2010,14363534,11242275288,783,12
Cambodia,KHM2011,14573894,12829541141,880,13
Cambodia,KHM2012,14786650,14054443213,950,13
Cambodia,KHM2013,14999691,15227991395,1015,15
Cambodia,KHM2014,15210817,16702610842,1098,17
Cambodia,KHM2015,15417527,18049954289,1171,20
Cambodia,KHM2016,15624586,20016747858,1281,24
Cambodia,KHM2017,15830694,22177200588,1401,29
Cambodia,KHM2018,16025242,24571753583,1533,38
Cambodia,KHM2019,16207746,27089390033,1671,47
Cambodia,KHM2020,16396864,25872797892,1578,47
Cambodia,KHM2021,16589031,26961061152,1625,27
Cameroon,CMR2000,15091598,10566579295,700,12
Cameroon,CMR2001,15493256,10953485345,707,16
Cameroon,CMR2003,16354324,15970315030,977,28
Cameroon,CMR2004,16809406,18826214125,1120,31
Cameroon,CMR2005,17275174,19509852220,1129,30
Cameroon,CMR2006,17751338,20910512979,1178,30
Cameroon,CMR2007,18251868,23928250409,1311,38
Cameroon,CMR2008,18777082,27715142006,1476,37
Cameroon,CMR2009,19319276,27932970297,1446,42
Cameroon,CMR2010,19878044,27507501809,1384,39
Cameroon,CMR2011,20448880,30630910513,1498,40
Cameroon,CMR2012,21032684,30155062302,1434,37
Cameroon,CMR2013,21632852,33728621190,1559,41
Cameroon,CMR2014,22299590,36386544715,1632,42
Cameroon,CMR2015,23012650,32210233021,1400,37
Cameroon,CMR2016,23711626,33814337041,1426,37
Cameroon,CMR2017,24393182,36098547059,1480,45
Cameroon,CMR2018,25076752,39955552190,1593,48
Cameroon,CMR2019,25782342,39667757528,1539,47
Cameroon,CMR2020,26491090,40773241177,1539,48
Cameroon,CMR2021,27198632,44993521774,1654,47
Canada,CAN2008,33218542,1552989690722,46751,2163
Canada,CAN2009,33593920,1374625142157,40919,1981
Canada,CAN2010,33963416,1617343367486,47620,2551
Canada,CAN2011,34323536,1793326630175,52248,2749
Canada,CAN2012,34691876,1828366481522,52703,2473
Canada,CAN2013,35063696,1846597421835,52664,2417
Canada,CAN2014,35404616,1805749878440,51003,2470
Canada,CAN2015,35732120,1556508816217,43560,2064
Canada,CAN2016,36113532,1527994741907,42311,2038
Canada,CAN2017,36554344,1649265644244,45118,2238
Canada,CAN2018,37035260,1725329192783,46586,2278
Canada,CAN2019,37522584,1743725183673,46471,2218
Canada,CAN2020,37888704,1655684730000,43699,2136
Canada,CAN2021,38155012,2007472181464,52614,2417
Cayman Islands,CYM2018,64904,5530178499,85206,1844
Cayman Islands,CYM2019,66152,5941896600,89822,1852
Central African Republic,CAF2000,3759174,916777283,244,4
Central African Republic,CAF2002,3930654,996068145,253,4
Central African Republic,CAF2003,4026853,1142315523,284,4
Central African Republic,CAF2004,4115146,1272360517,309,5
Central African Republic,CAF2005,4208845,1337894379,318,5
Central African Republic,CAF2006,4294352,1461859762,340,5
Central African Republic,CAF2007,4375582,1699811295,388,5
Central African Republic,CAF2008,4467237,1993407888,446,6
Central African Republic,CAF2009,4564544,2067381665,453,6
Central African Republic,CAF2010,4660066,2142591540,460,5
Central African Republic,CAF2011,4732037,2437982705,515,6
Central African Republic,CAF2012,4773306,2510126512,526,10
Central African Republic,CAF2013,4802437,1691544110,352,9
Central African Republic,CAF2014,4798739,1894813389,395,9
Central African Republic,CAF2015,4819341,1695825714,352,7
Central African Republic,CAF2016,4904182,1825018145,372,7
Central African Republic,CAF2017,4996741,2072349973,415,7
Central African Republic,CAF2018,5094795,2220979146,436,7
Central African Republic,CAF2019,5209329,2221301351,426,8
Central African Republic,CAF2020,5343024,2326720900,435,9
Central African Republic,CAF2021,5457165,2516498412,461,9
Chad,TCD2000,8259144,1388506772,168,4
Chad,TCD2001,8538806,1710843377,200,5
Chad,TCD2004,9613509,4422855661,460,7
Chad,TCD2005,10005013,6649307524,665,11
Chad,TCD2009,11496138,9290728319,808,19
Chad,TCD2010,11894734,10668103554,897,18
Chad,TCD2011,12317729,12172308851,988,22
Chad,TCD2012,12754912,12367362757,970,21
Chad,TCD2013,13216769,12953534866,980,28
Chad,TCD2017,15085893,10000394381,663,16
Chad,TCD2019,16126868,11314951092,702,17
Chad,TCD2020,16644707,10715396042,644,18
Chad,TCD2021,17179744,11779981332,686,20
Chile,CHL2000,15351803,78339750722,5103,192
Chile,CHL2002,15693798,70264045939,4477,181
Chile,CHL2003,15859114,76492579644,4823,189
Chile,CHL2004,16017966,99075985773,6185,219
Chile,CHL2005,16175315,122294145163,7561,248
Chile,CHL2006,16334573,153843518171,9418,286
Chile,CHL2007,16495543,172491076034,10457,338
Chile,CHL2008,16661463,179894594476,10797,409
Chile,CHL2009,16833450,171777900623,10205,434
Chile,CHL2010,17004166,217051209240,12765,535
Chile,CHL2011,17173568,251382573886,14638,595
Chile,CHL2013,17509926,277395018837,15842,721
Chile,CHL2014,17687108,259560978232,14675,697
Chile,CHL2015,17870122,242450355828,13567,665
Chile,CHL2016,18083880,249344863933,13788,740
Chile,CHL2017,18368582,276154259987,15034,817
Chile,CHL2018,18701452,295857562992,15820,866
Chile,CHL2019,19039484,278285058719,14616,821
Chile,CHL2020,19300318,254042159309,13163,740
China,CHN2007,1321513216,3550327802998,2687,73
China,CHN2008,1330167168,4594336785738,3454,125
China,CHN2009,1339125632,5101691124285,3810,143
China,CHN2010,1348191360,6087191746679,4515,170
China,CHN2011,1357095424,7551545703441,5564,196
China,CHN2012,1366560768,8532185381681,6244,246
China,CHN2013,1376100352,9570471111832,6955,258
China,CHN2014,1385189632,10475624944355,7563,271
China,CHN2015,1393715456,11061572618579,7937,303
China,CHN2016,1401889664,11233313730349,8013,301
China,CHN2017,1410275968,12310491333981,8729,316
China,CHN2018,1417069440,13894907857881,9805,347
China,CHN2019,1421864064,14279968506272,10043,356
China,CHN2020,1424929792,14687744162801,10308,368
China,CHN2021,1425893504,17820459508852,12498,412
Colombia,COL2000,39215136,99875074951,2547,89
Colombia,COL2001,39837876,98200641203,2465,91
Colombia,COL2002,40454056,97945812803,2421,103
Colombia,COL2003,41057688,94644969157,2305,100
Colombia,COL2004,41648272,117092416666,2811,115
Colombia,COL2005,42220944,145600529606,3449,139
